time,lineID,stationID,deviceID,status,userID,payType,destinationStation,timeAtDestination
2020-11-06 18:29:04,B,7,383,0,D1d048bbf288a7a694003e94528f92d12,3,4,2020-11-06 18:52:04
2021-03-27 16:40:59,A,78,1914,1,D6ef0c61a2d230e6e19257eb87eac692c,2,45,2021-03-27 16:52:59
2021-07-24 07:00:15,A,17,2856,0,D7ad8d4bee242e9b4b054847833cc7f70,2,72,2021-07-24 07:19:15
2022-07-04 17:50:43,C,51,2038,0,Dc471386525ea3dcccbe903f24685ecfc,3,23,2022-07-04 18:46:43
2023-03-26 08:30:58,B,18,1882,1,D31567fa6233ede9a949ef1a6e8423af0,1,61,2023-03-26 09:16:58
2024-01-24 16:04:26,C,72,1751,1,Df02c8f94e2b8c1aab651c85c2ff424e9,3,41,2024-01-24 16:29:26
2021-08-17 08:37:52,A,49,142,1,Db3e91fb1c12b309d28c1e5a38d75c51c,3,44,2021-08-17 09:23:52
2019-11-29 17:55:01,B,34,2418,1,B4d93ef8e4df27c58782cc711f1a36640,2,44,2019-11-29 18:02:01
2023-10-06 16:01:40,B,50,3474,0,D455de96e5f9d9a62ac3720632c3a707a,2,69,2023-10-06 16:34:40
2024-12-19 08:57:23,C,49,2979,1,D5f5fad8637b76f1f2ca653b44907b803,2,33,2024-12-19 09:37:23
2019-08-24 08:16:51,B,30,1586,0,C873c03f0bcfe30e3f82265e7268f15ba,2,65,2019-08-24 08:25:51
2022-04-29 17:27:10,B,53,2461,1,D68a8a6188f9245937181cffe0ce5389a,3,35,2022-04-29 18:01:10
2022-12-02 17:44:01,C,80,2870,1,D81b116954e164aecb340ca40d866a98e,2,4,2022-12-02 18:43:01
2024-03-26 08:08:12,C,52,894,0,Dc28e1823518b6bc8703c50cfc6b1d38f,2,57,2024-03-26 08:51:12
2020-09-27 18:48:33,B,49,2665,0,D6c76ac28f08b7079b6b4069f9fed96b8,3,32,2020-09-27 18:57:33
2020-05-08 19:12:05,A,45,2002,0,Df385a6864ca2759f9c098bc233ef3df6,3,6,2020-05-08 19:40:05
2024-02-16 16:28:17,A,20,1191,0,Dfa74cd8e72b58fdb0d505523625aadd0,1,30,2024-02-16 17:11:17
2019-01-07 08:13:13,A,77,2518,1,Dc0d0f1a4a6a9a6eefa65ed88eaf22de8,2,48,2019-01-07 08:32:13
2020-09-23 18:52:34,A,71,1057,0,Db055c1224aeaa16c6d9f85d849116fbc,1,65,2020-09-23 19:50:34
2024-03-31 08:13:02,C,24,3454,1,Dcd0dd2a2468aa0c59c10a59de207abb2,3,31,2024-03-31 08:46:02
2022-02-17 07:28:02,A,40,2039,1,Da79662958dc465443a9434a2506acf75,2,50,2022-02-17 07:56:02
2020-11-08 16:52:04,C,31,2095,0,B89cf0b5638a1a4a2157df85cd5bfd09d,2,69,2020-11-08 17:29:04
2024-06-27 18:32:56,B,4,2667,0,D6ef0c61a2d230e6e19257eb87eac692c,3,55,2024-06-27 19:17:56
2021-10-10 16:41:37,C,52,1908,1,D11d5597f50bd6f48353471cdd51d257b,1,20,2021-10-10 17:39:37
2022-04-12 07:58:37,C,77,2518,1,D1e4c6eda9a6c53a98c65b9897844db14,3,44,2022-04-12 08:14:37
2019-12-26 10:50:22,C,50,1989,1,D5055ed0f77d4e75dd92fa41433fa297f,2,73,2019-12-26 11:29:22
2020-01-05 09:29:16,C,52,1986,1,D25b0174f29aef9b515b0a610702a902d,1,76,2020-01-05 10:19:16
2022-08-01 10:50:38,B,52,2039,1,D95f635b4a33477a37f82e842ad3e8c32,2,79,2022-08-01 11:09:38
2020-12-24 16:30:19,C,48,3330,1,B6c3cc69f98066feb1ba971c151c14ec3,2,71,2020-12-24 16:38:19
2020-10-28 17:19:30,A,42,2098,0,D55c508293f05c0af99b609748b73c203,1,73,2020-10-28 17:57:30
2021-02-27 07:50:21,C,18,2328,0,D9875a5f44f3ddfaa328e81d41cdaf4a3,2,31,2021-02-27 08:15:21
2024-02-14 17:31:15,B,56,2321,0,De8581fc00b2a71f5e553f3d0414418dc,3,69,2024-02-14 18:26:15
2024-12-08 18:53:05,B,59,2097,0,Db6f1308abc851a6772299839aba9414c,3,79,2024-12-08 19:33:05
2019-05-02 19:04:22,B,34,2387,1,De2cd8aad3d8c9315f42f55fe330b0cd1,1,4,2019-05-02 19:26:22
2024-10-27 09:37:27,A,26,3448,1,D9a1246cc45873dd8ed918f7e42952a70,2,64,2024-10-27 10:08:27
2022-08-12 16:34:15,C,71,1872,0,D60fe9eed25f321d6c08d5bcd7e232614,2,50,2022-08-12 17:15:15
2022-04-15 17:46:51,B,77,2085,1,Df9971cecfeec6abcbc94e713ca32cedd,1,71,2022-04-15 17:55:51
2021-06-01 17:23:42,A,77,2097,1,D8870155fa6d913c3c03c899f9fb294ad,1,26,2021-06-01 17:42:42
2023-05-10 18:33:31,C,43,1221,0,D1d15105364b1958fd4c010f4ba92e1fe,2,77,2023-05-10 19:05:31
2020-09-27 17:45:57,C,55,1914,1,Dc0d0f1a4a6a9a6eefa65ed88eaf22de8,3,80,2020-09-27 18:13:57
2021-05-08 10:07:56,B,69,3446,0,Df385a6864ca2759f9c098bc233ef3df6,2,53,2021-05-08 10:21:56
2021-04-24 09:24:21,B,72,247,1,D774852fda90c8978567442a66997ffc1,2,77,2021-04-24 10:23:21
2021-06-13 19:46:38,B,31,2043,1,D11d5597f50bd6f48353471cdd51d257b,3,20,2021-06-13 20:29:38
2021-07-25 07:26:44,A,17,242,1,Dfa74cd8e72b58fdb0d505523625aadd0,2,65,2021-07-25 07:40:44
2024-03-31 17:53:57,B,51,2096,0,D9577e3b0b57c8f0ac6b658617624c74f,1,27,2024-03-31 18:09:57
2021-05-08 08:52:59,A,30,1751,1,D7de9fc1e0ded63ffa00d9c47ddb06a56,3,42,2021-05-08 09:29:59
2024-10-17 16:36:46,C,39,777,0,D8c9925719a859f14ead75367f68e0a06,2,5,2024-10-17 17:27:46
2022-07-18 17:58:37,B,53,1559,1,D53d8a9953aed575967c1c5a301da3abf,1,8,2022-07-18 18:35:37
2024-04-15 17:46:11,A,78,3330,1,D434e80cb13d052620b95fc6594176bf6,2,39,2024-04-15 17:56:11
2020-11-29 18:36:21,A,23,1945,1,D00e2f382acb34db4ea81b74baa9836f0,2,18,2020-11-29 19:35:21
2023-12-09 18:24:49,B,72,1588,0,D854b7a1a0d2da8f77a82c237391cf352,3,60,2023-12-09 18:36:49
2020-07-23 09:19:59,C,42,3063,1,D4b0d18f640d880e9c5b78e756c0ad36b,2,72,2020-07-23 10:17:59
2023-05-03 16:06:49,A,32,1226,0,De7cf643e987ec3eefba3fcd04f1b273f,2,55,2023-05-03 16:54:49
2021-04-21 16:17:58,C,31,2705,1,D2ffcc0a7cd35e1f980f7e0e19f02aed7,3,15,2021-04-21 16:36:58
2020-06-19 07:32:01,C,44,1478,1,D37be5e6a945c1c68ff4fd182cbae9250,1,37,2020-06-19 07:43:01
2022-03-29 08:49:28,B,41,1675,0,D33be9b4f9435176ac43c8912740a0fac,3,6,2022-03-29 09:13:28
2019-06-19 16:04:55,A,32,2562,1,Dfe1aa77a87a321307a7ad42985478832,1,57,2019-06-19 16:09:55
2024-07-19 18:44:17,C,58,2093,0,D7d542d290ed22c6f67fcbd9cd626c656,1,76,2024-07-19 19:30:17
2023-05-03 17:27:12,C,65,1645,0,D5055ed0f77d4e75dd92fa41433fa297f,2,23,2023-05-03 18:20:12
2020-12-15 19:50:38,B,71,2980,1,D2852375dc1063d4d119cdb4179e5eb12,3,56,2020-12-15 20:19:38
2024-05-30 08:21:20,C,64,234,1,D91deded3fd4389d9fcb15c5b29f392e0,2,50,2024-05-30 08:34:20
2023-04-17 17:19:22,B,15,3598,1,B89cf0b5638a1a4a2157df85cd5bfd09d,1,77,2023-04-17 18:16:22
2022-06-15 07:51:35,A,58,108,0,Da79662958dc465443a9434a2506acf75,1,76,2022-06-15 08:12:35
2024-08-09 10:22:29,B,5,3471,1,Dc471386525ea3dcccbe903f24685ecfc,1,76,2024-08-09 11:11:29
2019-09-30 07:56:10,C,24,2328,1,Dfbce328bd01c146afd82cb5599c93fd1,3,64,2019-09-30 08:19:10
2023-10-23 09:58:00,A,55,1753,1,D3a4fb1112af893041d07b82d681da0cd,1,48,2023-10-23 10:06:00
2021-09-26 08:21:28,A,41,245,0,B07638ebc4dd02336b731891e9c6262d8,1,66,2021-09-26 09:07:28
2020-09-12 08:03:23,A,17,2565,0,D96cf291b8b19c06f71184196a82606a0,2,64,2020-09-12 08:37:23
2019-05-19 07:03:54,B,62,1368,0,D499e4bcf64660b934bef2a132fe96742,2,6,2019-05-19 07:38:54
2023-07-04 07:26:16,A,78,1985,0,Dd813a65205e62e93c2d17cd42837b6e2,1,31,2023-07-04 08:08:16
2021-05-28 18:38:19,B,24,2672,1,D13494504113ef98886048deb3c950186,1,80,2021-05-28 19:28:19
2022-06-27 07:42:08,B,64,142,1,D2852375dc1063d4d119cdb4179e5eb12,1,37,2022-06-27 08:24:08
2023-11-23 19:42:44,B,56,3299,0,D02bc9b70651a6c3cee9db18481e06871,3,37,2023-11-23 19:52:44
2024-06-05 16:25:10,A,40,1064,1,Dda3fd1b4d5b506e44f2f3e274a9fd046,2,60,2024-06-05 16:51:10
2023-12-30 16:55:58,B,43,3332,1,D7ffb2f8acc2bc7257c287fe1b418ee2c,3,43,2023-12-30 17:01:58
2022-01-18 09:11:57,A,49,326,1,D0432efe06e752417190bd1574fc080d6,2,32,2022-01-18 09:58:57
2023-02-12 19:52:46,C,41,2418,0,D5353529aafe12ae9153b99a304524122,2,32,2023-02-12 20:37:46
2022-06-02 19:03:37,B,50,108,0,Df57af6ee2835f086c6e30f089f74fa5d,3,42,2022-06-02 19:35:37
2020-07-08 16:29:16,A,42,3193,0,Dc47a4d2e531dd937af92b96f780ff265,2,72,2020-07-08 17:02:16
2020-02-01 17:18:06,C,77,1521,0,D00e2f382acb34db4ea81b74baa9836f0,2,15,2020-02-01 18:03:06
2023-12-17 18:18:31,C,33,2705,0,D5353529aafe12ae9153b99a304524122,3,3,2023-12-17 18:28:31
2024-04-02 19:41:55,B,78,952,0,D3dd95b8cffc8db3db4ce889762fb3f3f,3,45,2024-04-02 20:33:55
2024-01-24 08:50:05,A,73,3638,0,D2f63870526ba25578df1ec88e475b8c7,2,49,2024-01-24 09:49:05
2023-11-25 09:43:23,C,20,3450,0,D13494504113ef98886048deb3c950186,2,7,2023-11-25 10:42:23
2022-06-22 07:31:00,C,50,2475,0,D3dd95b8cffc8db3db4ce889762fb3f3f,3,71,2022-06-22 08:20:00
2021-10-08 07:58:20,C,27,3444,1,D499e4bcf64660b934bef2a132fe96742,1,45,2021-10-08 08:39:20
2020-10-28 07:56:17,C,33,243,1,D13494504113ef98886048deb3c950186,2,72,2020-10-28 08:48:17
2022-02-08 19:38:11,A,40,2421,1,D13f76f42c9a677c4add94d9e480fb5c5,3,49,2022-02-08 19:54:11
2021-08-31 16:59:15,A,58,1053,0,Dd6c9aa42c7f400ee0564e8fb979f8f14,2,65,2021-08-31 17:12:15
2022-11-02 07:48:42,A,11,109,1,D8a66d4e7e3daec7ddf8149ed3a62262b,2,16,2022-11-02 08:19:42
2019-09-12 18:12:27,B,51,1752,0,D1d3abcbc5392164eb27426b959e5aff1,1,26,2019-09-12 18:36:27
2024-04-14 10:23:44,B,77,1911,1,D13f76f42c9a677c4add94d9e480fb5c5,2,48,2024-04-14 10:34:44
2024-03-28 07:23:28,B,18,1833,0,D9fc6f12493d32ad169b5ff5abd8ce47d,2,79,2024-03-28 07:31:28
2023-04-27 16:45:38,A,49,876,1,D1e4c6eda9a6c53a98c65b9897844db14,2,53,2023-04-27 17:21:38
2020-03-28 08:28:22,A,80,944,1,D40cc3a78ef28cd839fb2d3536ff51744,2,77,2020-03-28 09:24:22
2022-01-01 07:04:55,B,20,1989,0,D7aef117724d387ad858ae3332367d533,1,49,2022-01-01 07:19:55
2019-07-21 08:31:55,B,45,3637,0,Da0bc94fe7ef7a011d993bf0fcbfe008d,1,71,2019-07-21 09:16:55
2023-07-25 07:49:52,C,31,3598,0,D31567fa6233ede9a949ef1a6e8423af0,2,17,2023-07-25 07:58:52
2022-09-18 17:48:54,B,34,1993,0,Bec096a16432cbb6022a6508d4fc20232,1,23,2022-09-18 18:29:54
2019-04-10 08:32:01,A,69,1829,1,D0328fba4176352096e84069837d240b4,1,35,2019-04-10 09:00:01
2024-01-21 17:09:49,A,43,3193,1,D61396878b67e897ebbed156ca92ca9d2,3,55,2024-01-21 17:32:49
2021-09-27 16:59:16,B,48,1484,0,D854b7a1a0d2da8f77a82c237391cf352,2,58,2021-09-27 17:06:16
2022-08-29 08:41:26,A,7,243,0,D2852375dc1063d4d119cdb4179e5eb12,1,77,2022-08-29 09:17:26
2023-03-27 17:07:24,C,55,2992,0,D381e01ffde865a06f38a5d91758061b3,2,78,2023-03-27 17:33:24
2020-03-27 19:41:43,C,45,1986,0,D691ea803db3bc8fce2fee9f89d7cd179,3,58,2020-03-27 20:35:43
2021-06-09 17:15:00,C,18,1520,0,D1d3abcbc5392164eb27426b959e5aff1,3,40,2021-06-09 17:50:00
2020-01-31 19:08:21,C,26,388,0,D114ddd0528a13b4dbefdf4564ca32ed0,2,35,2020-01-31 19:31:21
2021-12-12 19:56:56,C,58,2665,1,D9fc6f12493d32ad169b5ff5abd8ce47d,2,39,2021-12-12 20:05:56
2024-08-29 07:27:52,A,69,2565,0,D17214b02c38c0b851238ee6fe931496b,1,3,2024-08-29 08:21:52
2023-07-12 16:56:42,A,26,944,0,D79bf446caeede8ba6b2008f4335f5d94,3,79,2023-07-12 17:07:42
2021-08-16 07:55:13,C,16,196,1,Dfa8fdb341d0788e1261053971f7bf19c,1,45,2021-08-16 08:22:13
2022-01-06 07:51:52,B,39,3593,0,D7d542d290ed22c6f67fcbd9cd626c656,1,80,2022-01-06 08:45:52
2023-06-24 16:15:06,A,48,383,1,Df1367762e7e048ecdda35ee8737ad814,2,7,2023-06-24 16:44:06
2021-05-10 18:03:07,C,62,3638,1,D91deded3fd4389d9fcb15c5b29f392e0,3,24,2021-05-10 18:37:07
2021-08-26 19:19:40,C,78,1947,0,Dc7614689fad517e79acd280bb8ad6054,1,3,2021-08-26 19:52:40
2021-10-05 18:55:56,A,42,292,0,D114ddd0528a13b4dbefdf4564ca32ed0,1,26,2021-10-05 19:32:56
2021-04-03 16:36:29,B,23,1839,1,D168f461407b5b8fc9c8d4106745039dd,3,41,2021-04-03 16:51:29
2021-10-22 17:51:08,B,17,777,1,De3038b3f8f81b7f927fcfe96102fde4d,2,33,2021-10-22 18:18:08
2024-10-01 07:16:14,C,3,198,0,D9611ac08ae449dd3eb05c6c84fdf0075,1,17,2024-10-01 07:39:14
2021-11-13 18:19:22,A,23,2091,1,Dad61690a6b30e77b760fb113ab1cdfdb,2,45,2021-11-13 19:08:22
2020-12-15 08:29:56,A,59,1913,1,D784bd409ef5499ff0ede8a3ac73b3676,1,26,2020-12-15 09:19:56
2024-11-26 18:31:40,C,52,300,1,De7cf643e987ec3eefba3fcd04f1b273f,3,58,2024-11-26 19:15:40
2021-09-11 16:25:06,A,52,200,1,D0d09294e1595b189e813b6ad4271e994,3,27,2021-09-11 17:24:06
2021-02-17 17:23:55,B,42,3526,0,D5353529aafe12ae9153b99a304524122,1,50,2021-02-17 18:10:55
2022-11-12 10:56:51,C,7,1957,0,D8964b57064db70da8d5ada96ab20aaf7,1,56,2022-11-12 11:21:51
2022-02-16 07:25:59,B,31,2665,1,Df02c8f94e2b8c1aab651c85c2ff424e9,3,6,2022-02-16 07:38:59
2024-07-06 10:34:52,C,20,2091,1,D8a66d4e7e3daec7ddf8149ed3a62262b,2,55,2024-07-06 11:18:52
2021-02-05 18:08:27,B,61,3449,1,D13494504113ef98886048deb3c950186,3,59,2021-02-05 18:50:27
2019-03-28 08:16:55,A,59,3450,1,Ddd321f5d2f6da519d50409024e47a591,2,49,2019-03-28 09:06:55
2019-04-08 08:19:19,A,79,2043,0,Dff793ca6e8da55cc0a2d270b91c9e061,2,33,2019-04-08 09:03:19
2020-04-20 07:35:19,A,41,3526,1,D17214b02c38c0b851238ee6fe931496b,2,69,2020-04-20 08:14:19
2019-10-09 07:49:34,A,60,197,1,B4d93ef8e4df27c58782cc711f1a36640,3,30,2019-10-09 08:36:34
2023-04-07 09:52:45,A,61,1221,0,D31567fa6233ede9a949ef1a6e8423af0,1,60,2023-04-07 10:43:45
2022-10-21 08:09:21,B,7,981,1,D83ea789accd95756cbdc14f1e6941c37,1,17,2022-10-21 08:55:21
2023-01-22 07:24:42,B,79,2857,0,Df95fcbcab760d5324429f503633f4269,1,23,2023-01-22 08:19:42
2023-02-16 09:00:05,B,56,3559,0,D7a8fc96cbc11e5df389aa45a62870a48,1,32,2023-02-16 09:57:05
2021-10-18 09:59:42,A,43,1522,0,D045a19c9d41f734ee6ab1995666bf066,2,49,2021-10-18 10:52:42
2019-10-19 17:13:55,C,26,2784,1,Df02c8f94e2b8c1aab651c85c2ff424e9,1,51,2019-10-19 17:44:55
2020-08-20 09:11:57,B,65,300,1,D40cc3a78ef28cd839fb2d3536ff51744,3,8,2020-08-20 09:29:57
2022-06-14 09:01:06,C,58,2416,0,D0d09294e1595b189e813b6ad4271e994,3,59,2022-06-14 09:48:06
2021-10-18 17:07:40,B,64,1064,0,D5b34c0a1004ce8c4d1adce2a26a20d9d,3,69,2021-10-18 17:57:40
2020-10-05 19:00:48,B,71,286,0,Da58ddf377d97cfec6e7406c10f490584,2,51,2020-10-05 19:31:48
2021-08-19 18:37:48,B,72,2098,0,D8f2961085a6c7a2fd8045ae7cd33eca3,3,45,2021-08-19 18:43:48
2019-12-13 07:37:03,C,79,2705,1,D3dd95b8cffc8db3db4ce889762fb3f3f,3,72,2019-12-13 07:58:03
2022-07-15 17:17:47,A,20,2632,0,Db3e91fb1c12b309d28c1e5a38d75c51c,1,39,2022-07-15 17:43:47
2024-01-20 16:44:19,B,66,1523,1,D13a733ea92812171424bff6891ea6219,3,72,2024-01-20 17:26:19
2023-04-01 10:47:03,A,20,2664,1,D6ef0c61a2d230e6e19257eb87eac692c,2,72,2023-04-01 11:12:03
2022-07-31 07:13:19,B,7,2705,1,D53d8a9953aed575967c1c5a301da3abf,3,78,2022-07-31 07:24:19
2023-04-10 19:12:30,C,11,1947,1,Df1367762e7e048ecdda35ee8737ad814,1,23,2023-04-10 19:57:30
2020-12-29 17:06:23,A,45,2901,0,Db3e91fb1c12b309d28c1e5a38d75c51c,3,69,2020-12-29 17:31:23
2023-05-22 18:21:45,C,44,2087,1,B89cf0b5638a1a4a2157df85cd5bfd09d,3,62,2023-05-22 19:08:45
2019-03-17 09:43:57,A,55,1911,0,Dad61690a6b30e77b760fb113ab1cdfdb,2,72,2019-03-17 10:26:57
2021-11-11 08:58:23,C,71,3193,1,D9875a5f44f3ddfaa328e81d41cdaf4a3,1,48,2021-11-11 09:09:23
2023-11-14 09:10:31,C,24,223,0,Dc3340f3cc4d6a87774379a8dee81f3ee,1,50,2023-11-14 09:24:31
2020-04-04 16:06:28,B,44,1354,0,D48c97db1995b309e52f25e32b687ac38,1,78,2020-04-04 17:03:28
2020-07-31 16:50:46,C,64,1911,1,D2f63870526ba25578df1ec88e475b8c7,2,76,2020-07-31 17:20:46
2020-03-22 19:06:45,A,72,2097,1,Ddd40e83f8fdc70bcaea04007a88914e6,2,27,2020-03-22 20:05:45
2024-05-04 18:16:55,C,8,1751,1,D499e4bcf64660b934bef2a132fe96742,2,76,2024-05-04 19:15:55
2023-12-27 18:52:35,B,18,381,0,Ddd321f5d2f6da519d50409024e47a591,2,71,2023-12-27 19:14:35
2024-02-05 08:00:49,C,31,1752,0,Dd03276d1781d30cb3f38369c5f42fcbe,2,50,2024-02-05 08:16:49
2023-03-11 19:23:32,A,23,3473,0,D91deded3fd4389d9fcb15c5b29f392e0,1,42,2023-03-11 19:33:32
2023-01-19 08:44:38,C,61,2991,1,D1d3abcbc5392164eb27426b959e5aff1,1,34,2023-01-19 08:53:38
2023-06-18 07:02:44,A,34,2321,0,D37be5e6a945c1c68ff4fd182cbae9250,3,61,2023-06-18 07:33:44
2019-04-16 19:15:36,B,45,2562,1,Dfca5583cf95ef0a278cc0afc279335b1,3,4,2019-04-16 19:56:36
2021-11-07 07:34:58,C,66,2673,1,Dda3fd1b4d5b506e44f2f3e274a9fd046,1,18,2021-11-07 08:27:58
2020-11-18 08:29:46,A,15,901,1,D045a8be73822f2fdf7975b87d23381b1,1,17,2020-11-18 09:01:46
2024-10-07 17:00:04,A,43,1914,0,Dc47a4d2e531dd937af92b96f780ff265,3,16,2024-10-07 17:43:04
2019-02-01 17:23:09,B,6,2664,1,D805e084dce1ae0f36f49ea1ded61d48a,1,26,2019-02-01 18:15:09
2024-11-27 18:39:14,A,32,3332,1,D11c3c483cdbbf9bd4c54a7f2369dbb4c,1,69,2024-11-27 19:31:14
2023-11-24 10:47:51,C,18,2674,1,Df57af6ee2835f086c6e30f089f74fa5d,2,8,2023-11-24 11:09:51
2020-07-26 09:01:50,B,26,1829,0,D7a8fc96cbc11e5df389aa45a62870a48,3,27,2020-07-26 09:33:50
2021-11-11 18:38:00,C,59,2706,0,Dd2fcb10e3a10e0d0c1c63b7789f4b974,1,44,2021-11-11 19:09:00
2022-06-24 16:11:18,C,18,383,0,B1c7808ab4eb49dec9cce45009b4b72df,3,18,2022-06-24 16:29:18
2024-03-04 10:36:53,A,16,870,0,D9f785215248cde053832ff8edd333865,1,8,2024-03-04 11:20:53
2024-09-20 09:47:29,B,52,1674,0,D0d09294e1595b189e813b6ad4271e994,2,44,2024-09-20 10:40:29
2023-05-21 07:48:31,C,72,2669,0,Dff793ca6e8da55cc0a2d270b91c9e061,1,62,2023-05-21 08:24:31
2021-07-03 10:12:43,A,48,3598,0,B89cf0b5638a1a4a2157df85cd5bfd09d,3,65,2021-07-03 11:05:43
2024-09-09 08:11:48,C,65,2662,0,Cea244b93b42cdebe41cef8c2ed0a3891,2,24,2024-09-09 08:21:48
2021-11-06 19:27:39,A,50,3018,0,Cea244b93b42cdebe41cef8c2ed0a3891,1,43,2021-11-06 20:03:39
2019-11-27 19:30:54,A,41,3466,0,D0328fba4176352096e84069837d240b4,2,7,2019-11-27 20:04:54
2024-08-22 17:44:03,B,7,1053,1,D61396878b67e897ebbed156ca92ca9d2,2,35,2024-08-22 18:43:03
2024-05-23 08:03:29,B,80,3471,1,D045cbc0c7396796e7804c70f84fd1966,3,73,2024-05-23 08:11:29
2022-08-03 07:12:10,A,69,2469,1,D1e83e9cffbbd90e0351aa97e4d50fa4d,3,5,2022-08-03 07:23:10
2021-09-29 16:25:00,B,26,3560,0,B4d93ef8e4df27c58782cc711f1a36640,1,44,2021-09-29 17:01:00
